mean=281.62, min=22.00, max=659.00
mean=293.50, min=22.00, max=759.00
mean=276.02, min=22.00, max=669.00
mean=293.15, min=23.00, max=689.00
mean=294.70, min=22.00, max=817.00
mean=282.37, min=22.00, max=652.00
mean=277.72, min=22.00, max=649.00
mean=280.63, min=30.00, max=659.00
mean=285.87, min=22.00, max=699.00
mean=284.73, min=22.00, max=629.00
mean=284.02, min=22.00, max=759.00
mean=285.75, min=22.00, max=725.00
mean=278.25, min=22.00, max=694.00
mean=290.99, min=17.00, max=769.00
mean=287.60, min=22.00, max=758.00
mean=283.26, min=12.00, max=709.00
mean=286.92, min=22.00, max=719.00
mean=277.01, min=24.00, max=1018.00
mean=290.61, min=22.00, max=719.00
mean=278.05, min=22.00, max=699.00
mean=284.33, min=22.00, max=719.00
mean=274.43, min=21.00, max=682.00
mean=290.83, min=28.00, max=667.00
mean=283.07, min=23.00, max=728.00
mean=288.26, min=22.00, max=645.00
mean=297.63, min=15.00, max=711.00
mean=276.49, min=24.00, max=619.00
mean=292.86, min=10.00, max=650.00
mean=279.76, min=19.00, max=903.00
mean=292.86, min=22.00, max=725.00
mean=283.44, min=23.00, max=662.00
mean=283.78, min=17.00, max=691.00
mean=293.07, min=22.00, max=827.00
mean=294.09, min=31.00, max=729.00
mean=288.87, min=23.00, max=719.00
mean=296.40, min=22.00, max=749.00
mean=288.59, min=22.00, max=719.00
mean=291.26, min=30.00, max=699.00
mean=296.47, min=22.00, max=694.00
mean=276.78, min=25.00, max=719.00
mean=297.43, min=32.00, max=669.00
mean=290.34, min=22.00, max=719.00
mean=301.96, min=22.00, max=811.00
mean=290.54, min=24.00, max=721.00
mean=295.17, min=22.00, max=675.00
mean=293.96, min=22.00, max=689.00
mean=294.39, min=25.00, max=739.00
mean=291.62, min=15.00, max=719.00
mean=294.10, min=31.00, max=810.00
mean=291.42, min=13.00, max=688.00
mean=298.23, min=22.00, max=671.00
mean=300.21, min=21.00, max=741.00
mean=290.55, min=36.00, max=700.00
mean=292.61, min=25.00, max=789.00
mean=303.00, min=22.00, max=660.00
mean=290.07, min=23.00, max=810.00
mean=280.29, min=19.00, max=989.00
mean=303.20, min=15.00, max=719.00
mean=286.16, min=12.00, max=712.00
mean=299.87, min=34.00, max=758.00
mean=302.11, min=22.00, max=861.00
mean=303.84, min=22.00, max=687.00
mean=294.94, min=22.00, max=709.00
mean=304.01, min=31.00, max=669.00
mean=292.29, min=23.00, max=921.00
mean=301.12, min=29.00, max=722.00
mean=293.13, min=27.00, max=666.00
mean=297.35, min=22.00, max=859.00
mean=291.66, min=11.00, max=674.00
mean=305.24, min=7.00, max=711.00
mean=295.77, min=22.00, max=662.00
mean=294.70, min=14.00, max=744.00
mean=284.16, min=22.00, max=629.00
mean=288.84, min=22.00, max=710.00
mean=303.24, min=13.00, max=730.00
mean=284.42, min=22.00, max=659.00
mean=284.72, min=22.00, max=749.00
mean=294.27, min=6.00, max=739.00
mean=290.76, min=27.00, max=717.00
mean=296.90, min=22.00, max=631.00
mean=300.62, min=22.00, max=677.00
mean=296.63, min=22.00, max=800.00
mean=287.74, min=22.00, max=691.00
mean=305.71, min=35.00, max=709.00
mean=297.65, min=22.00, max=679.00
mean=296.93, min=22.00, max=669.00
mean=292.70, min=22.00, max=679.00
mean=297.29, min=22.00, max=829.00
mean=310.02, min=9.00, max=729.00
mean=306.44, min=31.00, max=781.00
mean=301.98, min=35.00, max=817.00
mean=308.73, min=22.00, max=691.00
mean=304.22, min=28.00, max=819.00
mean=301.90, min=8.00, max=827.00
mean=305.06, min=22.00, max=769.00
mean=298.60, min=30.00, max=689.00
mean=309.95, min=22.00, max=639.00
mean=300.43, min=31.00, max=669.00
mean=312.26, min=22.00, max=735.00
mean=298.34, min=22.00, max=722.00
mean=313.21, min=22.00, max=697.00
mean=310.46, min=22.00, max=718.00
mean=314.06, min=22.00, max=730.00
mean=316.41, min=31.00, max=830.00
mean=320.65, min=30.00, max=781.00
mean=318.29, min=21.00, max=819.00
mean=316.21, min=12.00, max=749.00
mean=322.42, min=30.00, max=739.00
mean=321.74, min=22.00, max=789.00
mean=319.46, min=24.00, max=679.00
mean=318.08, min=31.00, max=729.00
mean=309.24, min=22.00, max=719.00
mean=311.86, min=23.00, max=689.00
mean=323.81, min=31.00, max=770.00
mean=318.24, min=22.00, max=847.00
mean=295.79, min=22.00, max=909.00
mean=298.82, min=22.00, max=669.00
mean=313.86, min=28.00, max=707.00
mean=314.39, min=30.00, max=899.00
mean=310.49, min=13.00, max=761.00
mean=313.65, min=22.00, max=777.00
mean=323.55, min=30.00, max=709.00
mean=320.11, min=22.00, max=829.00
mean=325.63, min=36.00, max=669.00
mean=326.35, min=22.00, max=809.00
mean=334.21, min=22.00, max=829.00
mean=323.87, min=22.00, max=689.00
mean=315.93, min=16.00, max=669.00
mean=321.97, min=22.00, max=689.00
mean=321.95, min=22.00, max=939.00
mean=331.57, min=33.00, max=789.00
mean=321.87, min=31.00, max=671.00
mean=326.41, min=22.00, max=667.00
mean=337.26, min=30.00, max=856.00
mean=324.97, min=22.00, max=779.00
mean=325.66, min=13.00, max=749.00
mean=320.79, min=25.00, max=720.00
mean=329.70, min=32.00, max=668.00
mean=329.57, min=40.00, max=709.00
mean=336.67, min=27.00, max=729.00
mean=330.45, min=31.00, max=751.00
mean=311.27, min=35.00, max=800.00
mean=327.56, min=24.00, max=741.00
mean=320.04, min=25.00, max=737.00
mean=331.21, min=35.00, max=799.00
mean=309.88, min=35.00, max=699.00
mean=323.36, min=22.00, max=709.00
mean=346.76, min=22.00, max=700.00
mean=324.40, min=30.00, max=739.00
mean=323.38, min=29.00, max=698.00
mean=337.12, min=44.00, max=749.00
mean=331.31, min=31.00, max=679.00
mean=333.79, min=35.00, max=689.00
mean=321.92, min=22.00, max=729.00
mean=333.16, min=13.00, max=729.00
mean=332.43, min=30.00, max=689.00
mean=335.36, min=22.00, max=729.00
mean=332.74, min=22.00, max=699.00
mean=330.17, min=23.00, max=869.00
mean=321.23, min=22.00, max=719.00
mean=320.00, min=19.00, max=719.00
mean=326.83, min=22.00, max=684.00
mean=326.09, min=22.00, max=799.00
mean=324.04, min=22.00, max=689.00
mean=325.50, min=2.00, max=741.00
mean=331.58, min=22.00, max=659.00
mean=328.57, min=22.00, max=869.00
mean=327.40, min=22.00, max=809.00
mean=335.82, min=22.00, max=699.00
mean=342.73, min=22.00, max=737.00
mean=337.05, min=22.00, max=819.00
mean=327.42, min=22.00, max=804.00
mean=336.80, min=22.00, max=669.00
mean=327.29, min=34.00, max=789.00
mean=319.71, min=22.00, max=727.00
mean=342.85, min=22.00, max=779.00
mean=341.63, min=30.00, max=690.00
mean=343.85, min=11.00, max=791.00
mean=333.01, min=31.00, max=665.00
mean=340.05, min=22.00, max=690.00
mean=331.06, min=30.00, max=761.00
mean=325.41, min=12.00, max=730.00
mean=328.17, min=22.00, max=708.00
mean=332.94, min=22.00, max=699.00
mean=332.76, min=22.00, max=749.00
mean=335.38, min=22.00, max=781.00
mean=332.77, min=22.00, max=773.00
mean=331.65, min=22.00, max=739.00
mean=336.97, min=30.00, max=820.00
mean=340.67, min=22.00, max=700.00
mean=337.81, min=22.00, max=789.00
mean=325.56, min=22.00, max=741.00
mean=319.48, min=31.00, max=661.00
mean=325.97, min=33.00, max=761.00
mean=335.77, min=22.00, max=717.00
mean=318.27, min=22.00, max=699.00
mean=327.34, min=30.00, max=689.00
mean=324.73, min=22.00, max=729.00
mean=339.61, min=34.00, max=839.00
mean=323.98, min=22.00, max=739.00
mean=331.87, min=19.00, max=709.00
mean=335.06, min=30.00, max=719.00
mean=326.69, min=22.00, max=649.00
mean=318.21, min=5.00, max=709.00
mean=320.37, min=22.00, max=749.00
mean=327.55, min=22.00, max=739.00
mean=323.48, min=23.00, max=779.00
mean=331.44, min=22.00, max=908.00
mean=327.75, min=22.00, max=718.00
mean=334.55, min=23.00, max=736.00
mean=323.74, min=30.00, max=769.00
mean=334.46, min=30.00, max=759.00
mean=330.70, min=22.00, max=810.00
mean=328.52, min=30.00, max=889.00
mean=319.55, min=22.00, max=801.00
mean=323.76, min=22.00, max=907.00
mean=336.34, min=23.00, max=749.00
mean=329.10, min=30.00, max=719.00
mean=331.59, min=33.00, max=679.00
mean=334.66, min=31.00, max=709.00
mean=344.93, min=22.00, max=699.00
mean=333.17, min=22.00, max=945.00
mean=340.89, min=4.00, max=719.00
mean=337.71, min=30.00, max=709.00
mean=335.40, min=26.00, max=889.00
mean=332.18, min=30.00, max=709.00
mean=336.19, min=22.00, max=729.00
mean=330.54, min=22.00, max=869.00
mean=342.55, min=19.00, max=751.00
mean=318.05, min=22.00, max=767.00
mean=320.73, min=22.00, max=717.00
mean=328.80, min=31.00, max=719.00
mean=329.76, min=24.00, max=669.00
mean=334.02, min=41.00, max=819.00
mean=341.99, min=33.00, max=713.00
mean=329.91, min=30.00, max=729.00
mean=333.31, min=29.00, max=743.00
mean=347.18, min=39.00, max=724.00
mean=321.35, min=9.00, max=679.00
mean=325.67, min=10.00, max=736.00
mean=335.79, min=22.00, max=791.00
mean=329.64, min=30.00, max=858.00
mean=328.19, min=30.00, max=729.00
mean=342.64, min=34.00, max=789.00
mean=340.96, min=9.00, max=809.00
mean=350.06, min=29.00, max=729.00
mean=339.89, min=22.00, max=722.00
mean=346.94, min=31.00, max=719.00
mean=339.80, min=22.00, max=779.00
mean=334.49, min=22.00, max=669.00
mean=347.91, min=22.00, max=719.00
mean=341.46, min=22.00, max=729.00
mean=340.79, min=22.00, max=709.00
mean=339.39, min=22.00, max=689.00
mean=345.97, min=22.00, max=709.00
mean=341.65, min=22.00, max=918.00
mean=342.92, min=22.00, max=811.00
mean=326.31, min=22.00, max=857.00
mean=342.76, min=22.00, max=769.00
mean=343.97, min=29.00, max=750.00
mean=352.88, min=22.00, max=749.00
mean=346.95, min=30.00, max=719.00
mean=350.40, min=35.00, max=829.00
mean=352.90, min=31.00, max=799.00
mean=352.55, min=22.00, max=709.00
mean=345.85, min=22.00, max=709.00
mean=337.18, min=22.00, max=720.00
mean=343.18, min=22.00, max=780.00
mean=349.55, min=22.00, max=717.00
mean=349.49, min=26.00, max=739.00
mean=337.49, min=12.00, max=709.00
mean=321.82, min=30.00, max=720.00
mean=340.26, min=22.00, max=768.00
mean=334.16, min=30.00, max=939.00
mean=349.19, min=22.00, max=731.00
mean=339.52, min=22.00, max=667.00
mean=341.59, min=22.00, max=819.00
mean=344.54, min=22.00, max=709.00
mean=345.99, min=34.00, max=779.00
mean=359.44, min=31.00, max=803.00
mean=355.53, min=35.00, max=791.00
mean=341.83, min=28.00, max=707.00
mean=332.12, min=22.00, max=709.00
mean=344.71, min=22.00, max=771.00
mean=334.07, min=30.00, max=709.00
mean=333.58, min=22.00, max=751.00
mean=334.16, min=22.00, max=691.00
mean=339.51, min=22.00, max=721.00
mean=346.86, min=30.00, max=819.00
mean=354.60, min=22.00, max=740.00
mean=345.25, min=14.00, max=729.00
mean=340.29, min=31.00, max=689.00
mean=344.77, min=22.00, max=759.00
mean=358.75, min=40.00, max=723.00
mean=355.62, min=40.00, max=849.00
mean=353.39, min=21.00, max=729.00
mean=345.16, min=30.00, max=779.00
mean=341.31, min=22.00, max=719.00
mean=333.22, min=20.00, max=709.00
mean=344.54, min=22.00, max=859.00
mean=359.33, min=31.00, max=729.00
mean=336.51, min=22.00, max=699.00
mean=356.69, min=26.00, max=762.00
mean=352.30, min=22.00, max=789.00
mean=339.38, min=22.00, max=689.00
mean=328.63, min=22.00, max=719.00
mean=342.87, min=22.00, max=821.00
mean=343.88, min=22.00, max=739.00
mean=343.78, min=7.00, max=689.00
mean=334.25, min=22.00, max=689.00
mean=331.89, min=22.00, max=774.00
mean=344.65, min=22.00, max=739.00
mean=332.51, min=40.00, max=689.00
mean=334.17, min=22.00, max=765.00
mean=335.23, min=22.00, max=788.00
mean=339.44, min=22.00, max=759.00
mean=345.76, min=22.00, max=709.00
mean=341.78, min=22.00, max=669.00
mean=346.62, min=22.00, max=809.00
mean=355.33, min=24.00, max=731.00
mean=344.99, min=22.00, max=797.00
mean=335.28, min=22.00, max=699.00
mean=349.79, min=21.00, max=699.00
mean=350.79, min=22.00, max=689.00
mean=349.56, min=22.00, max=699.00
mean=341.53, min=30.00, max=769.00
mean=354.94, min=22.00, max=761.00
mean=345.19, min=28.00, max=757.00
mean=349.52, min=30.00, max=689.00
mean=344.06, min=22.00, max=729.00
mean=348.23, min=22.00, max=679.00
mean=340.99, min=22.00, max=709.00
mean=351.83, min=22.00, max=764.00
mean=352.18, min=22.00, max=759.00
mean=354.63, min=22.00, max=720.00
mean=340.41, min=22.00, max=709.00
mean=335.01, min=22.00, max=820.00
mean=353.64, min=22.00, max=711.00
mean=344.47, min=22.00, max=687.00
mean=354.41, min=22.00, max=749.00
mean=350.49, min=22.00, max=719.00
mean=347.48, min=22.00, max=834.00
mean=340.85, min=22.00, max=778.00
mean=352.87, min=22.00, max=701.00
mean=340.11, min=22.00, max=757.00
mean=349.79, min=22.00, max=809.00
mean=354.80, min=30.00, max=819.00
mean=351.31, min=22.00, max=689.00
mean=338.49, min=22.00, max=701.00
mean=351.15, min=22.00, max=797.00
mean=354.38, min=22.00, max=732.00
mean=347.37, min=22.00, max=689.00
mean=342.69, min=22.00, max=750.00
mean=348.11, min=22.00, max=789.00
mean=358.56, min=22.00, max=739.00
mean=348.71, min=22.00, max=718.00
mean=347.29, min=22.00, max=748.00
mean=363.77, min=22.00, max=781.00
mean=359.07, min=30.00, max=739.00
mean=347.21, min=30.00, max=769.00
mean=340.20, min=31.00, max=859.00
mean=345.50, min=22.00, max=829.00
mean=352.23, min=22.00, max=889.00
mean=355.37, min=22.00, max=830.00
mean=342.73, min=22.00, max=758.00
mean=340.06, min=22.00, max=779.00
mean=355.85, min=30.00, max=791.00
mean=354.23, min=20.00, max=799.00
mean=360.96, min=9.00, max=709.00
mean=352.75, min=22.00, max=729.00
mean=346.37, min=41.00, max=809.00
mean=354.81, min=22.00, max=741.00
mean=349.24, min=22.00, max=669.00
mean=345.42, min=22.00, max=687.00
mean=343.02, min=22.00, max=909.00
mean=342.52, min=22.00, max=709.00
mean=347.28, min=22.00, max=701.00
mean=347.58, min=32.00, max=699.00
mean=346.83, min=22.00, max=795.00
mean=349.89, min=22.00, max=799.00
mean=347.42, min=22.00, max=734.00
mean=357.25, min=22.00, max=829.00
mean=342.01, min=22.00, max=669.00
mean=357.18, min=30.00, max=729.00
mean=356.39, min=35.00, max=799.00
mean=358.30, min=22.00, max=736.00
mean=351.87, min=22.00, max=785.00
mean=352.02, min=22.00, max=759.00
mean=362.96, min=4.00, max=769.00
mean=356.49, min=22.00, max=830.00
mean=356.51, min=38.00, max=728.00
mean=355.15, min=31.00, max=779.00
mean=353.98, min=22.00, max=749.00
mean=354.78, min=22.00, max=717.00
mean=344.37, min=22.00, max=759.00
mean=353.82, min=22.00, max=699.00
mean=359.12, min=22.00, max=721.00
mean=351.64, min=22.00, max=780.00
mean=343.60, min=23.00, max=678.00
mean=360.93, min=34.00, max=709.00
mean=361.38, min=22.00, max=759.00
mean=357.40, min=22.00, max=741.00
mean=365.48, min=29.00, max=709.00
mean=354.63, min=22.00, max=787.00
mean=345.34, min=30.00, max=739.00
mean=354.05, min=30.00, max=760.00
mean=366.08, min=30.00, max=759.00
mean=357.16, min=30.00, max=720.00
mean=361.44, min=22.00, max=798.00
mean=353.76, min=30.00, max=669.00
mean=348.16, min=22.00, max=771.00
mean=347.19, min=30.00, max=749.00
mean=350.30, min=5.00, max=859.00
mean=357.17, min=22.00, max=744.00
mean=353.85, min=22.00, max=709.00
mean=365.32, min=22.00, max=810.00
mean=346.86, min=22.00, max=819.00
mean=353.80, min=30.00, max=739.00
mean=356.43, min=22.00, max=772.00
mean=354.94, min=22.00, max=699.00
mean=347.14, min=16.00, max=729.00
mean=356.13, min=22.00, max=709.00
mean=350.77, min=31.00, max=759.00
mean=342.60, min=22.00, max=802.00
mean=359.51, min=23.00, max=759.00
mean=349.84, min=22.00, max=719.00
mean=358.62, min=22.00, max=763.00
mean=353.23, min=22.00, max=721.00
mean=357.18, min=35.00, max=788.00
mean=353.66, min=22.00, max=789.00
mean=359.51, min=22.00, max=739.00
mean=358.98, min=22.00, max=849.00
mean=360.35, min=22.00, max=781.00
mean=355.65, min=8.00, max=779.00
mean=363.71, min=18.00, max=791.00
mean=366.81, min=21.00, max=749.00
mean=354.61, min=22.00, max=768.00
mean=372.58, min=12.00, max=811.00
mean=358.75, min=32.00, max=699.00
mean=375.95, min=22.00, max=751.00
mean=368.34, min=23.00, max=907.00
mean=362.72, min=30.00, max=723.00
mean=376.17, min=35.00, max=707.00
mean=371.02, min=22.00, max=751.00
mean=357.84, min=22.00, max=688.00
mean=349.97, min=22.00, max=758.00
mean=368.73, min=30.00, max=731.00
mean=352.03, min=22.00, max=757.00
mean=369.85, min=30.00, max=739.00
mean=353.58, min=22.00, max=729.00
mean=359.30, min=22.00, max=909.00
mean=366.22, min=22.00, max=719.00
mean=370.55, min=31.00, max=769.00
mean=356.75, min=22.00, max=718.00
mean=347.87, min=7.00, max=869.00
mean=365.26, min=22.00, max=810.00
mean=371.39, min=22.00, max=679.00
mean=361.66, min=22.00, max=877.00
mean=361.47, min=22.00, max=789.00
mean=362.59, min=9.00, max=789.00
mean=354.82, min=22.00, max=786.00
mean=364.36, min=31.00, max=689.00
mean=373.46, min=22.00, max=859.00
mean=368.06, min=34.00, max=719.00
mean=365.61, min=7.00, max=819.00
mean=362.89, min=22.00, max=770.00
mean=356.87, min=22.00, max=769.00
mean=355.18, min=30.00, max=799.00
mean=352.59, min=22.00, max=749.00
mean=364.23, min=22.00, max=959.00
mean=361.47, min=22.00, max=889.00
mean=381.88, min=22.00, max=839.00
mean=364.37, min=22.00, max=729.00
mean=364.57, min=22.00, max=809.00
mean=372.98, min=30.00, max=739.00
mean=368.43, min=22.00, max=731.00
mean=360.61, min=22.00, max=781.00
mean=371.60, min=28.00, max=737.00
mean=377.13, min=22.00, max=801.00
mean=377.40, min=22.00, max=779.00
mean=371.08, min=30.00, max=769.00
mean=368.54, min=22.00, max=1049.00
mean=369.16, min=34.00, max=829.00
mean=368.11, min=22.00, max=749.00
mean=361.20, min=22.00, max=770.00
mean=373.84, min=29.00, max=767.00
mean=360.17, min=22.00, max=779.00
mean=366.24, min=31.00, max=799.00
mean=364.61, min=22.00, max=820.00
mean=369.34, min=21.00, max=738.00
mean=367.64, min=30.00, max=709.00
mean=369.05, min=31.00, max=721.00
mean=368.65, min=26.00, max=759.00
mean=370.94, min=36.00, max=801.00
mean=382.21, min=30.00, max=859.00
mean=372.70, min=22.00, max=859.00
mean=366.07, min=22.00, max=839.00
mean=355.09, min=22.00, max=778.00
mean=357.17, min=22.00, max=789.00
mean=367.97, min=30.00, max=769.00
mean=372.90, min=22.00, max=959.00
mean=371.83, min=6.00, max=770.00
mean=374.53, min=22.00, max=728.00
mean=365.42, min=30.00, max=849.00
mean=365.79, min=22.00, max=799.00
mean=353.99, min=22.00, max=809.00
mean=353.92, min=22.00, max=989.00
mean=343.25, min=22.00, max=949.00
mean=345.86, min=30.00, max=749.00
mean=364.25, min=31.00, max=701.00
mean=340.54, min=22.00, max=779.00
mean=365.23, min=22.00, max=757.00
mean=352.37, min=22.00, max=709.00
mean=344.94, min=22.00, max=779.00
mean=339.81, min=22.00, max=781.00
mean=353.32, min=22.00, max=825.00
mean=364.17, min=22.00, max=779.00
mean=361.85, min=30.00, max=741.00
mean=352.95, min=22.00, max=829.00
mean=358.26, min=22.00, max=1109.00
mean=357.14, min=6.00, max=899.00
mean=367.40, min=30.00, max=829.00
mean=367.77, min=22.00, max=739.00
mean=355.76, min=4.00, max=931.00
mean=353.66, min=20.00, max=837.00
mean=361.04, min=22.00, max=893.00
mean=369.81, min=3.00, max=952.00
mean=371.15, min=19.00, max=799.00
mean=365.28, min=25.00, max=771.00
mean=362.06, min=3.00, max=819.00
mean=354.08, min=22.00, max=725.00
mean=370.92, min=21.00, max=729.00
mean=372.94, min=22.00, max=765.00
mean=368.80, min=30.00, max=771.00
mean=378.98, min=22.00, max=791.00
mean=371.07, min=30.00, max=779.00
mean=368.92, min=29.00, max=830.00
mean=380.78, min=40.00, max=889.00
mean=370.98, min=22.00, max=742.00
mean=358.03, min=22.00, max=679.00
mean=371.38, min=22.00, max=782.00
mean=365.81, min=22.00, max=768.00
mean=373.78, min=22.00, max=819.00
mean=374.91, min=2.00, max=718.00
mean=370.62, min=30.00, max=749.00
mean=372.01, min=22.00, max=769.00
mean=365.18, min=31.00, max=834.00
mean=365.90, min=22.00, max=791.00
mean=370.81, min=22.00, max=939.00
mean=362.49, min=21.00, max=779.00
mean=361.58, min=22.00, max=889.00
mean=361.23, min=22.00, max=709.00
mean=362.98, min=30.00, max=739.00
mean=362.79, min=22.00, max=759.00
mean=349.61, min=22.00, max=731.00
mean=355.79, min=22.00, max=819.00
mean=365.72, min=22.00, max=1019.00
mean=360.05, min=22.00, max=869.00
mean=360.77, min=12.00, max=749.00
mean=368.23, min=22.00, max=809.00
mean=359.55, min=22.00, max=749.00
mean=350.72, min=26.00, max=780.00
mean=358.39, min=22.00, max=719.00
mean=353.07, min=22.00, max=729.00
mean=351.99, min=22.00, max=749.00
mean=349.89, min=31.00, max=860.00
mean=344.73, min=22.00, max=718.00
mean=353.69, min=21.00, max=750.00
mean=358.66, min=22.00, max=748.00
mean=362.83, min=22.00, max=819.00
mean=356.75, min=22.00, max=791.00
mean=347.45, min=22.00, max=704.00
mean=354.23, min=22.00, max=799.00
mean=349.18, min=5.00, max=817.00
mean=360.84, min=22.00, max=790.00
mean=355.60, min=22.00, max=739.00
mean=362.85, min=30.00, max=749.00
mean=358.41, min=9.00, max=879.00
mean=365.48, min=13.00, max=731.00
mean=351.97, min=22.00, max=849.00
mean=361.33, min=14.00, max=767.00
mean=368.99, min=22.00, max=779.00
mean=374.45, min=22.00, max=769.00
mean=361.06, min=22.00, max=738.00
mean=372.05, min=14.00, max=779.00
mean=362.66, min=22.00, max=861.00
mean=364.96, min=22.00, max=749.00
mean=347.68, min=22.00, max=737.00
mean=363.10, min=22.00, max=850.00
mean=364.11, min=22.00, max=785.00
mean=361.12, min=6.00, max=729.00
mean=371.29, min=22.00, max=769.00
mean=368.04, min=22.00, max=719.00
mean=372.99, min=22.00, max=739.00
mean=372.67, min=41.00, max=771.00
mean=374.86, min=22.00, max=748.00
mean=368.87, min=22.00, max=789.00
mean=381.57, min=22.00, max=860.00
mean=372.41, min=22.00, max=749.00
mean=374.05, min=22.00, max=709.00
mean=362.94, min=2.00, max=816.00
mean=393.04, min=41.00, max=999.00
mean=370.01, min=21.00, max=719.00
mean=382.46, min=22.00, max=899.00
mean=367.50, min=5.00, max=838.00
mean=372.68, min=12.00, max=759.00
mean=388.92, min=22.00, max=769.00
mean=375.05, min=22.00, max=869.00
mean=363.35, min=22.00, max=729.00
mean=382.74, min=22.00, max=959.00
mean=383.85, min=22.00, max=849.00
mean=365.89, min=22.00, max=849.00
mean=387.32, min=30.00, max=749.00
mean=392.78, min=22.00, max=739.00
mean=388.97, min=22.00, max=800.00
mean=381.13, min=5.00, max=829.00
mean=388.20, min=22.00, max=719.00
mean=397.74, min=22.00, max=859.00
mean=382.74, min=30.00, max=861.00
mean=391.38, min=41.00, max=769.00
mean=386.39, min=25.00, max=739.00
mean=393.66, min=31.00, max=839.00
mean=392.79, min=22.00, max=818.00
mean=377.98, min=30.00, max=839.00
mean=377.50, min=22.00, max=909.00
mean=392.66, min=22.00, max=729.00
mean=395.49, min=22.00, max=959.00
mean=382.10, min=35.00, max=828.00
mean=399.99, min=29.00, max=928.00
mean=384.83, min=22.00, max=801.00
mean=388.27, min=21.00, max=1001.00
mean=390.62, min=3.00, max=739.00
mean=388.62, min=22.00, max=789.00
mean=399.42, min=11.00, max=729.00
mean=387.36, min=22.00, max=801.00
mean=389.97, min=30.00, max=759.00
mean=389.98, min=12.00, max=771.00
mean=390.97, min=22.00, max=768.00
mean=390.52, min=6.00, max=861.00
mean=387.14, min=22.00, max=779.00
mean=391.21, min=22.00, max=859.00
mean=395.12, min=22.00, max=769.00
mean=387.25, min=22.00, max=959.00
mean=396.89, min=22.00, max=961.00
mean=380.97, min=32.00, max=857.00
mean=395.32, min=31.00, max=759.00
mean=392.62, min=22.00, max=960.00
mean=391.90, min=22.00, max=758.00
mean=394.72, min=22.00, max=739.00
mean=388.71, min=11.00, max=909.00
mean=389.06, min=25.00, max=719.00
mean=372.31, min=30.00, max=749.00
mean=403.68, min=34.00, max=889.00
mean=389.14, min=22.00, max=779.00
mean=388.05, min=22.00, max=910.00
mean=401.53, min=22.00, max=758.00
mean=385.75, min=22.00, max=739.00
mean=377.63, min=22.00, max=764.00
mean=375.32, min=25.00, max=767.00
mean=377.31, min=22.00, max=769.00
mean=383.98, min=22.00, max=822.00
mean=379.66, min=6.00, max=719.00
mean=389.54, min=31.00, max=901.00
mean=377.15, min=22.00, max=878.00
mean=390.83, min=22.00, max=784.00
mean=369.98, min=28.00, max=830.00
mean=376.16, min=22.00, max=759.00
mean=371.88, min=22.00, max=799.00
mean=372.33, min=21.00, max=799.00
mean=376.29, min=30.00, max=899.00
mean=399.14, min=22.00, max=779.00
mean=380.59, min=22.00, max=801.00
mean=382.32, min=30.00, max=769.00
mean=374.18, min=22.00, max=759.00
mean=369.97, min=6.00, max=859.00
mean=377.49, min=30.00, max=751.00
mean=367.84, min=22.00, max=819.00
mean=381.17, min=28.00, max=857.00
mean=381.32, min=22.00, max=789.00
mean=375.90, min=35.00, max=739.00
mean=385.24, min=5.00, max=731.00
mean=394.11, min=22.00, max=829.00
mean=380.34, min=22.00, max=769.00
mean=394.34, min=29.00, max=830.00
mean=384.51, min=22.00, max=969.00
mean=401.79, min=22.00, max=799.00
mean=409.01, min=22.00, max=927.00
mean=391.92, min=33.00, max=769.00
mean=394.01, min=22.00, max=779.00
mean=396.25, min=22.00, max=781.00
mean=391.96, min=9.00, max=969.00
mean=404.82, min=41.00, max=831.00
mean=389.05, min=22.00, max=858.00
mean=394.82, min=22.00, max=769.00
mean=407.42, min=30.00, max=789.00
mean=389.50, min=22.00, max=909.00
mean=400.47, min=22.00, max=761.00
mean=396.90, min=22.00, max=841.00
mean=387.82, min=22.00, max=987.00
mean=403.65, min=22.00, max=801.00
mean=389.62, min=22.00, max=797.00
mean=389.10, min=30.00, max=841.00
mean=397.12, min=9.00, max=867.00
mean=395.69, min=22.00, max=740.00
mean=395.12, min=2.00, max=886.00
mean=394.66, min=21.00, max=840.00
mean=391.35, min=31.00, max=830.00
mean=389.66, min=22.00, max=929.00
mean=397.38, min=22.00, max=799.00
mean=391.32, min=22.00, max=769.00
mean=391.62, min=22.00, max=804.00
mean=381.40, min=22.00, max=709.00
mean=386.04, min=30.00, max=1039.00
mean=382.23, min=22.00, max=789.00
mean=388.44, min=22.00, max=749.00
mean=391.21, min=22.00, max=859.00
mean=385.35, min=22.00, max=729.00
mean=392.29, min=22.00, max=789.00
mean=379.28, min=35.00, max=829.00
mean=396.58, min=13.00, max=778.00
mean=399.09, min=31.00, max=769.00
mean=390.58, min=17.00, max=872.00
mean=387.14, min=22.00, max=899.00
mean=392.87, min=33.00, max=721.00
mean=380.21, min=22.00, max=912.00
mean=395.39, min=22.00, max=760.00
mean=385.39, min=22.00, max=809.00
mean=392.21, min=35.00, max=759.00
mean=376.50, min=22.00, max=829.00
mean=409.26, min=22.00, max=829.00
mean=404.86, min=31.00, max=929.00
mean=401.96, min=30.00, max=769.00
mean=383.47, min=22.00, max=821.00
mean=406.81, min=22.00, max=809.00
mean=402.42, min=22.00, max=929.00
mean=392.91, min=22.00, max=819.00
